chembl	schembl_id	name
CHEMBL312090	SCHEMBL8162439	CHEMBL312090
CHEMBL170035	SCHEMBL8159177	CHEMBL170035
CHEMBL81565	SCHEMBL8163608	CHEMBL81565
CHEMBL170212	SCHEMBL8157250	CHEMBL170212
CHEMBL81988	SCHEMBL8162905	CHEMBL81988
CHEMBL81487	SCHEMBL8162529	CHEMBL81487
CHEMBL170100	SCHEMBL9551247	CHEMBL170100
CHEMBL174188	SCHEMBL8157929	CHEMBL174188
CHEMBL169151	SCHEMBL8161693	CHEMBL169151
CHEMBL354129	SCHEMBL8149864	CHEMBL354129
CHEMBL78547	SCHEMBL8151611	CHEMBL78547
CHEMBL311759	SCHEMBL8158331	CHEMBL311759
CHEMBL171689	SCHEMBL8163711	CHEMBL171689
CHEMBL171770	SCHEMBL8149966	CHEMBL171770
CHEMBL354530	SCHEMBL8150223	CHEMBL354530
CHEMBL169790	SCHEMBL8157672	CHEMBL169790
CHEMBL172889	SCHEMBL8162396	Ono-RS 347
CHEMBL414833	SCHEMBL8162493	CHEMBL414833
CHEMBL83447	SCHEMBL8163406	CHEMBL83447
CHEMBL312105	SCHEMBL8157577	CHEMBL312105
CHEMBL170678	SCHEMBL8157865	CHEMBL170678
CHEMBL312051	SCHEMBL9551221	CHEMBL312051
CHEMBL171021	SCHEMBL8157194	CHEMBL171021
CHEMBL81065	SCHEMBL8159430	CHEMBL81065
CHEMBL171022	SCHEMBL9551218	CHEMBL171022
CHEMBL174377	SCHEMBL8158067	CHEMBL174377
CHEMBL173330	SCHEMBL8156592	CHEMBL173330
CHEMBL170506	SCHEMBL9551245	CHEMBL170506
CHEMBL354043	SCHEMBL8155730	CHEMBL354043
CHEMBL78974	SCHEMBL8163046	CHEMBL78974
CHEMBL354429	SCHEMBL8158025	CHEMBL354429
CHEMBL311277	SCHEMBL8156649	CHEMBL311277
CHEMBL353429	SCHEMBL9551230	CHEMBL353429
CHEMBL173426	SCHEMBL8163334	CHEMBL173426
CHEMBL173495	SCHEMBL8150695	CHEMBL173495
CHEMBL82033	SCHEMBL8149930	CHEMBL82033
CHEMBL172766	SCHEMBL6957886	CHEMBL172766
CHEMBL170899	SCHEMBL10866626	CHEMBL170899
CHEMBL312283	SCHEMBL8149860	CHEMBL312283
CHEMBL81585	SCHEMBL8157472	CHEMBL81585
CHEMBL354274	SCHEMBL8161498	CHEMBL354274
CHEMBL311891	SCHEMBL6951828	CHEMBL311891
CHEMBL353716	SCHEMBL8159080	CHEMBL353716
CHEMBL171500	SCHEMBL8155791	CHEMBL171500
CHEMBL352551	SCHEMBL8159321	CHEMBL352551
CHEMBL170393	SCHEMBL9551219	CHEMBL170393
CHEMBL173692	SCHEMBL8159420	CHEMBL173692
CHEMBL169848	SCHEMBL8158216	CHEMBL169848
CHEMBL422917	SCHEMBL8158631	CHEMBL422917
CHEMBL267976	SCHEMBL1890293	CHEMBL267976
CHEMBL172404	SCHEMBL8157682	CHEMBL172404
CHEMBL170959	SCHEMBL8159698	CHEMBL170959
CHEMBL170521	SCHEMBL8161328	CHEMBL170521
CHEMBL173279	SCHEMBL8158601	CHEMBL173279
CHEMBL171746	SCHEMBL8163706	CHEMBL171746
CHEMBL174015	SCHEMBL10867726	CHEMBL174015
CHEMBL354606	SCHEMBL8157888	CHEMBL354606
CHEMBL83797	SCHEMBL8158610	CHEMBL83797
CHEMBL173750	SCHEMBL9551308	CHEMBL173750
CHEMBL11718	SCHEMBL6175612	CHEMBL11718
CHEMBL276879	SCHEMBL6973031	CHEMBL276879
CHEMBL300904	SCHEMBL10688316	CHEMBL300904
CHEMBL12212	SCHEMBL6970915	CHEMBL12212
CHEMBL50987	SCHEMBL10684992	CHEMBL50987
CHEMBL299396	SCHEMBL10687362	CHEMBL299396
CHEMBL12018	SCHEMBL6961724	CHEMBL12018
CHEMBL269220	SCHEMBL6963489	CHEMBL269220
CHEMBL11550	SCHEMBL6177529	CHEMBL11550
CHEMBL267475	SCHEMBL6059336	Fpl 55712
CHEMBL49572	SCHEMBL10902949	CHEMBL49572
CHEMBL269416	SCHEMBL6970258	CHEMBL269416
CHEMBL11349	SCHEMBL6963468	CHEMBL11349
CHEMBL11508	SCHEMBL6964075	CHEMBL11508
CHEMBL417904	SCHEMBL10957310	CHEMBL417904
CHEMBL51531	SCHEMBL10692242	CHEMBL51531
CHEMBL11895	SCHEMBL6968943	CHEMBL11895
CHEMBL301561	SCHEMBL10687686	CHEMBL301561
CHEMBL12143	SCHEMBL6966813	CHEMBL12143
CHEMBL301916	SCHEMBL10690416	CHEMBL301916
CHEMBL11782	SCHEMBL6969967	CHEMBL11782
CHEMBL301537	SCHEMBL9622384	CHEMBL301537
CHEMBL49914	SCHEMBL10901204	CHEMBL49914
CHEMBL48968	SCHEMBL10901172	CHEMBL48968
CHEMBL11687	SCHEMBL6965825	CHEMBL11687
CHEMBL11625	SCHEMBL6957581	CHEMBL11625
CHEMBL11793	SCHEMBL6968187	CHEMBL11793
CHEMBL11509	SCHEMBL6965141	CHEMBL11509
CHEMBL50813	SCHEMBL10687210	CHEMBL50813
CHEMBL11921	SCHEMBL6969673	CHEMBL11921
CHEMBL11870	SCHEMBL6958708	CHEMBL11870
CHEMBL11796	SCHEMBL6967826	CHEMBL11796
CHEMBL11950	SCHEMBL6958782	CHEMBL11950
CHEMBL11732	SCHEMBL6970201	CHEMBL11732
CHEMBL298523	SCHEMBL10688901	CHEMBL298523
CHEMBL11899	SCHEMBL6959723	CHEMBL11899
CHEMBL273415	SCHEMBL6958656	CHEMBL273415
CHEMBL11745	SCHEMBL6969950	CHEMBL11745
CHEMBL51034	SCHEMBL10690096	CHEMBL51034
CHEMBL11533	SCHEMBL6958716	CHEMBL11533
CHEMBL11902	SCHEMBL6970804	CHEMBL11902
CHEMBL11905	SCHEMBL6964172	CHEMBL11905
CHEMBL11914	SCHEMBL6964236	CHEMBL11914
CHEMBL11920	SCHEMBL6967364	CHEMBL11920
CHEMBL12036	SCHEMBL6970525	CHEMBL12036
CHEMBL127530	SCHEMBL711191	CHEMBL127530
CHEMBL125027	SCHEMBL709328	CHEMBL125027
CHEMBL125978	SCHEMBL10402134	CHEMBL125978
CHEMBL414242	SCHEMBL6090471	CHEMBL414242
CHEMBL128010	SCHEMBL10402205	CHEMBL128010
CHEMBL127877	SCHEMBL9265732	CHEMBL127877
CHEMBL126379	SCHEMBL10402523	CHEMBL126379
CHEMBL19281	SCHEMBL10547998	2-Phenoxymethyl-quinoline
CHEMBL18309	SCHEMBL10608217	CHEMBL18309
CHEMBL18177	SCHEMBL10545912	CHEMBL18177
CHEMBL97287	SCHEMBL10546327	CHEMBL97287
CHEMBL18703	SCHEMBL10544504	CHEMBL18703
CHEMBL18081	SCHEMBL10546071	CHEMBL18081
CHEMBL18471	SCHEMBL14021495	CHEMBL18471
CHEMBL19136	SCHEMBL10543991	CHEMBL19136
CHEMBL19106	SCHEMBL10610587	CHEMBL19106
CHEMBL97541	SCHEMBL10608885	CHEMBL97541
CHEMBL18265	SCHEMBL14021525	CHEMBL18265
CHEMBL406006	SCHEMBL10608246	CHEMBL406006
CHEMBL418551	SCHEMBL1224225	RG 7152
CHEMBL18864	SCHEMBL9212940	CHEMBL18864
CHEMBL18558	SCHEMBL10544107	CHEMBL18558
CHEMBL277292	SCHEMBL10545819	CHEMBL277292
CHEMBL98517	SCHEMBL10611516	CHEMBL98517
CHEMBL285073	SCHEMBL10482138	CHEMBL285073
CHEMBL32269	SCHEMBL10482309	CHEMBL32269
CHEMBL97656	SCHEMBL9650367	CHEMBL97656
CHEMBL286074	SCHEMBL10482177	CHEMBL286074
CHEMBL317945	SCHEMBL10609665	CHEMBL317945
CHEMBL22033	SCHEMBL9806720	Ici 198615
CHEMBL35070	SCHEMBL10482299	CHEMBL35070
CHEMBL264799	SCHEMBL10610841	CHEMBL264799
CHEMBL420819	SCHEMBL14021597	CHEMBL420819
CHEMBL287354	SCHEMBL10482081	CHEMBL287354
CHEMBL421750	SCHEMBL14021599	CHEMBL421750
CHEMBL97713	SCHEMBL14021586	CHEMBL97713
CHEMBL418049	SCHEMBL10482298	CHEMBL418049
CHEMBL97743	SCHEMBL8646512	CHEMBL97743
CHEMBL98232	SCHEMBL10607138	CHEMBL98232
CHEMBL15489	SCHEMBL10482179	SKF-102922
CHEMBL33020	SCHEMBL10482165	CHEMBL33020
CHEMBL32376	SCHEMBL10482191	CHEMBL32376
CHEMBL94945	SCHEMBL14021572	CHEMBL94945
CHEMBL35497	SCHEMBL10482094	CHEMBL35497
CHEMBL94893	SCHEMBL14021559	CHEMBL94893
CHEMBL97401	SCHEMBL14021576	CHEMBL97401
CHEMBL420082	SCHEMBL14021634	CHEMBL420082
CHEMBL97400	SCHEMBL10610701	CHEMBL97400
CHEMBL32489	SCHEMBL10482137	CHEMBL32489
CHEMBL94443	SCHEMBL14021583	CHEMBL94443
CHEMBL35611	SCHEMBL10482152	CHEMBL35611
CHEMBL93991	SCHEMBL10607946	CHEMBL93991
CHEMBL95049	SCHEMBL14021584	CHEMBL95049
CHEMBL15367	SCHEMBL10482314	5-(2-Dodecylphenyl)-4,6-dithianonanedioic acid
CHEMBL33712	SCHEMBL10482263	CHEMBL33712
CHEMBL36523	SCHEMBL10482306	CHEMBL36523
CHEMBL97693	SCHEMBL14021563	CHEMBL97693
CHEMBL329753	SCHEMBL10609623	CHEMBL329753
CHEMBL36524	SCHEMBL10807723	CHEMBL36524
CHEMBL33713	SCHEMBL10482282	CHEMBL33713
CHEMBL97359	SCHEMBL14021855	CHEMBL97359
CHEMBL93877	SCHEMBL10607236	CHEMBL93877
CHEMBL96592	SCHEMBL10607180	CHEMBL96592
CHEMBL94949	SCHEMBL14021553	CHEMBL94949
CHEMBL318021	SCHEMBL14021568	CHEMBL318021
CHEMBL328815	SCHEMBL14021603	CHEMBL328815
CHEMBL87337	SCHEMBL5200473	CHEMBL87337
CHEMBL174265	SCHEMBL8181805	CHEMBL174265
CHEMBL173751	SCHEMBL10364158	CHEMBL173751
CHEMBL426941	SCHEMBL8187344	CHEMBL426941
CHEMBL368666	SCHEMBL8183521	CHEMBL368666
CHEMBL355462	SCHEMBL9174502	CHEMBL355462
CHEMBL177814	SCHEMBL8180181	CHEMBL177814
CHEMBL177172	SCHEMBL8180368	CHEMBL177172
CHEMBL176654	SCHEMBL8180296	CHEMBL176654
CHEMBL368001	SCHEMBL8173086	CHEMBL368001
CHEMBL174743	SCHEMBL8171617	CHEMBL174743
CHEMBL369421	SCHEMBL8180915	CHEMBL369421
CHEMBL175119	SCHEMBL8181807	CHEMBL175119
CHEMBL174440	SCHEMBL8184334	CHEMBL174440
CHEMBL353279	SCHEMBL9174501	CHEMBL353279
CHEMBL173579	SCHEMBL10362703	CHEMBL173579
CHEMBL173523	SCHEMBL8180215	CHEMBL173523
CHEMBL170413	SCHEMBL9177875	CHEMBL170413
CHEMBL172991	SCHEMBL9174596	CHEMBL172991
CHEMBL178221	SCHEMBL8179248	CGP-57698
CHEMBL174575	SCHEMBL8187014	CHEMBL174575
CHEMBL175419	SCHEMBL8185342	CHEMBL175419
CHEMBL362228	SCHEMBL9015198	CHEMBL362228
CHEMBL353667	SCHEMBL10363210	CHEMBL353667
CHEMBL367424	SCHEMBL8180186	CHEMBL367424
CHEMBL174432	SCHEMBL9177966	CHEMBL174432
CHEMBL175382	SCHEMBL8187503	CHEMBL175382
CHEMBL278561	SCHEMBL9176125	LY 163443
CHEMBL171575	SCHEMBL9174222	CHEMBL171575
CHEMBL173217	SCHEMBL9173818	CHEMBL173217
CHEMBL170213	SCHEMBL9174041	CHEMBL170213
CHEMBL170719	SCHEMBL10362516	CHEMBL170719
CHEMBL274505	SCHEMBL9170898	CHEMBL274505
CHEMBL171093	SCHEMBL9177390	CHEMBL171093
CHEMBL178049	SCHEMBL9015173	CHEMBL178049
CHEMBL176961	SCHEMBL8187338	CHEMBL176961
CHEMBL21983	SCHEMBL9119610	Cgp-35949
CHEMBL585092	SCHEMBL3798575	CHEMBL585092
CHEMBL1770246	SCHEMBL181113	CHEMBL1770246
CHEMBL1770245	SCHEMBL181398	CHEMBL1770245
CHEMBL1770244	SCHEMBL181110	CHEMBL1770244
CHEMBL1807552	SCHEMBL8418342	CHEMBL1807552
CHEMBL1807550	SCHEMBL15938369	CHEMBL1807550
CHEMBL1807548	SCHEMBL900205	CHEMBL1807548
CHEMBL1807544	SCHEMBL303416	CHEMBL1807544
CHEMBL1807542	SCHEMBL302062	CHEMBL1807542
CHEMBL1807541	SCHEMBL499940	CHEMBL1807541
CHEMBL1807540	SCHEMBL10211967	CHEMBL1807540
CHEMBL1808390	SCHEMBL303300	CHEMBL1808390
CHEMBL1808389	SCHEMBL499456	CHEMBL1808389
CHEMBL1808388	SCHEMBL302200	Bexagliflozin
CHEMBL1808386	SCHEMBL301961	CHEMBL1808386
CHEMBL2159090	SCHEMBL5644192	CHEMBL2159090
CHEMBL2159091	SCHEMBL5643805	CHEMBL2159091
CHEMBL2159092	SCHEMBL5643845	CHEMBL2159092
CHEMBL2159094	SCHEMBL5642774	CHEMBL2159094
CHEMBL2323418	SCHEMBL3176731	CHEMBL2323418
CHEMBL2323413	SCHEMBL3182188	CHEMBL2323413
CHEMBL2323694	SCHEMBL3173213	CHEMBL2323694
CHEMBL3648653	SCHEMBL13452867	CHEMBL3648653
CHEMBL3686356	SCHEMBL14813753	CHEMBL3686356
CHEMBL3686357	SCHEMBL14749779	CHEMBL3686357
CHEMBL3686358	SCHEMBL14750030	CHEMBL3686358
CHEMBL3686359	SCHEMBL14814134	CHEMBL3686359
CHEMBL3686360	SCHEMBL14750038	CHEMBL3686360
CHEMBL3686361	SCHEMBL14814343	CHEMBL3686361
CHEMBL3686362	SCHEMBL14749908	CHEMBL3686362
CHEMBL3686363	SCHEMBL14750114	CHEMBL3686363
CHEMBL3686366	SCHEMBL14827929	CHEMBL3686366
CHEMBL3686368	SCHEMBL14827925	CHEMBL3686368
CHEMBL3686369	SCHEMBL14828127	CHEMBL3686369
CHEMBL3686370	SCHEMBL14828128	CHEMBL3686370
CHEMBL3686372	SCHEMBL14827820	CHEMBL3686372
CHEMBL3686373	SCHEMBL14827827	CHEMBL3686373
CHEMBL3686374	SCHEMBL14827992	CHEMBL3686374
CHEMBL3686375	SCHEMBL14827956	CHEMBL3686375
CHEMBL3686376	SCHEMBL14827964	CHEMBL3686376
CHEMBL3686377	SCHEMBL14827991	CHEMBL3686377
CHEMBL3686378	SCHEMBL14827997	CHEMBL3686378
CHEMBL3686379	SCHEMBL16130913	CHEMBL3686379
CHEMBL3686380	SCHEMBL14827965	CHEMBL3686380
CHEMBL3686381	SCHEMBL14827959	CHEMBL3686381
CHEMBL3686382	SCHEMBL14827957	CHEMBL3686382
CHEMBL3686383	SCHEMBL14827963	CHEMBL3686383
CHEMBL3686384	SCHEMBL14827958	CHEMBL3686384
CHEMBL3686385	SCHEMBL14827969	CHEMBL3686385
CHEMBL3686386	SCHEMBL14827968	CHEMBL3686386
CHEMBL3686387	SCHEMBL14827970	CHEMBL3686387
CHEMBL3686388	SCHEMBL14827930	CHEMBL3686388
CHEMBL3686389	SCHEMBL14827926	CHEMBL3686389
CHEMBL3686390	SCHEMBL14827931	CHEMBL3686390
CHEMBL3686391	SCHEMBL14827993	CHEMBL3686391
CHEMBL3686392	SCHEMBL16130914	CHEMBL3686392
CHEMBL3686393	SCHEMBL14828129	CHEMBL3686393
CHEMBL3686394	SCHEMBL14828151	CHEMBL3686394
CHEMBL3686396	SCHEMBL16130915	CHEMBL3686396
CHEMBL3686397	SCHEMBL16130916	CHEMBL3686397
CHEMBL3686398	SCHEMBL14827971	CHEMBL3686398
CHEMBL3686399	SCHEMBL16130917	CHEMBL3686399
CHEMBL3686400	SCHEMBL14828273	CHEMBL3686400
CHEMBL3686401	SCHEMBL14828274	CHEMBL3686401
CHEMBL3686402	SCHEMBL14828270	CHEMBL3686402
CHEMBL3686403	SCHEMBL14827927	CHEMBL3686403
CHEMBL3686404	SCHEMBL14827933	CHEMBL3686404
CHEMBL3686405	SCHEMBL14827934	CHEMBL3686405
CHEMBL3686406	SCHEMBL14828012	CHEMBL3686406
CHEMBL3686407	SCHEMBL14828008	CHEMBL3686407
CHEMBL3686408	SCHEMBL14828006	CHEMBL3686408
CHEMBL3686409	SCHEMBL14828003	CHEMBL3686409
CHEMBL3686411	SCHEMBL16130918	CHEMBL3686411
CHEMBL3686413	SCHEMBL14828275	CHEMBL3686413
CHEMBL3686414	SCHEMBL14828038	CHEMBL3686414
CHEMBL3686415	SCHEMBL16130921	CHEMBL3686415
CHEMBL3686417	SCHEMBL14749933	CHEMBL3686417
CHEMBL3686418	SCHEMBL14827821	CHEMBL3686418
CHEMBL3686419	SCHEMBL14827818	CHEMBL3686419
CHEMBL3686420	SCHEMBL14828028	CHEMBL3686420
CHEMBL3686421	SCHEMBL14828031	CHEMBL3686421
CHEMBL3686422	SCHEMBL16130923	CHEMBL3686422
CHEMBL3686423	SCHEMBL14827830	CHEMBL3686423
CHEMBL3686424	SCHEMBL16130924	CHEMBL3686424
CHEMBL3686425	SCHEMBL14827819	CHEMBL3686425
CHEMBL3686426	SCHEMBL16130925	CHEMBL3686426
CHEMBL3686427	SCHEMBL14827826	CHEMBL3686427
CHEMBL3686428	SCHEMBL16130926	CHEMBL3686428
CHEMBL3686429	SCHEMBL14828024	CHEMBL3686429
CHEMBL3686430	SCHEMBL16130927	CHEMBL3686430
CHEMBL3686431	SCHEMBL16130928	CHEMBL3686431
CHEMBL3686432	SCHEMBL16130929	CHEMBL3686432
CHEMBL3686433	SCHEMBL14828041	CHEMBL3686433
CHEMBL3686434	SCHEMBL14828061	CHEMBL3686434
CHEMBL3686435	SCHEMBL16130930	CHEMBL3686435
CHEMBL3686436	SCHEMBL14828060	CHEMBL3686436
CHEMBL3686437	SCHEMBL16130932	CHEMBL3686437
CHEMBL3639853	SCHEMBL16130931	CHEMBL3639853
CHEMBL3686438	SCHEMBL16130933	US8846746, 89
CHEMBL3686439	SCHEMBL14828072	CHEMBL3686439
CHEMBL3686440	SCHEMBL14827974	CHEMBL3686440
CHEMBL3686441	SCHEMBL16130934	CHEMBL3686441
CHEMBL3686442	SCHEMBL14828145	CHEMBL3686442
CHEMBL3686443	SCHEMBL14828141	CHEMBL3686443
CHEMBL3686444	SCHEMBL14827928	CHEMBL3686444
CHEMBL3686445	SCHEMBL14827932	CHEMBL3686445
CHEMBL3686446	SCHEMBL14827938	CHEMBL3686446
CHEMBL3686447	SCHEMBL16130936	CHEMBL3686447
CHEMBL3686448	SCHEMBL14827936	CHEMBL3686448
CHEMBL3686449	SCHEMBL14828271	CHEMBL3686449
CHEMBL3686450	SCHEMBL16130935	CHEMBL3686450
CHEMBL3686451	SCHEMBL14828269	CHEMBL3686451
CHEMBL3686452	SCHEMBL14827973	CHEMBL3686452
CHEMBL3686453	SCHEMBL14827976	CHEMBL3686453
CHEMBL3686454	SCHEMBL14827975	CHEMBL3686454
CHEMBL3686455	SCHEMBL14828077	CHEMBL3686455
CHEMBL3686456	SCHEMBL14827978	CHEMBL3686456
CHEMBL3686457	SCHEMBL14827977	CHEMBL3686457
CHEMBL3686458	SCHEMBL14827937	CHEMBL3686458
CHEMBL3686459	SCHEMBL14827939	CHEMBL3686459
CHEMBL3686460	SCHEMBL14827944	CHEMBL3686460
CHEMBL3686461	SCHEMBL14827942	CHEMBL3686461
CHEMBL3686462	SCHEMBL14828146	CHEMBL3686462
CHEMBL3686463	SCHEMBL16130937	CHEMBL3686463
CHEMBL3686465	SCHEMBL16130939	CHEMBL3686465
CHEMBL3686466	SCHEMBL16130938	CHEMBL3686466
CHEMBL3686467	SCHEMBL14828148	CHEMBL3686467
CHEMBL3686468	SCHEMBL14827940	CHEMBL3686468
CHEMBL3686469	SCHEMBL14827941	CHEMBL3686469
CHEMBL3686470	SCHEMBL14827951	CHEMBL3686470
CHEMBL3686471	SCHEMBL14827945	CHEMBL3686471
CHEMBL3686472	SCHEMBL14827946	CHEMBL3686472
CHEMBL3686473	SCHEMBL16130940	CHEMBL3686473
CHEMBL3686474	SCHEMBL16130941	CHEMBL3686474
CHEMBL3686475	SCHEMBL16130942	CHEMBL3686475
CHEMBL3686476	SCHEMBL16130943	CHEMBL3686476
CHEMBL3686477	SCHEMBL14828154	CHEMBL3686477
CHEMBL3686478	SCHEMBL14828155	CHEMBL3686478
CHEMBL3686479	SCHEMBL14828156	CHEMBL3686479
CHEMBL3686480	SCHEMBL14828073	CHEMBL3686480
CHEMBL3686481	SCHEMBL16130944	CHEMBL3686481
CHEMBL3686482	SCHEMBL14827831	CHEMBL3686482
CHEMBL3686483	SCHEMBL16130945	CHEMBL3686483
CHEMBL3686484	SCHEMBL16130947	CHEMBL3686484
CHEMBL3686485	SCHEMBL16130946	CHEMBL3686485
CHEMBL3686486	SCHEMBL14828280	CHEMBL3686486
CHEMBL3686487	SCHEMBL14828279	CHEMBL3686487
CHEMBL3686488	SCHEMBL14827833	CHEMBL3686488
CHEMBL3686489	SCHEMBL14827838	CHEMBL3686489
CHEMBL3686490	SCHEMBL14827948	CHEMBL3686490
CHEMBL3690815	SCHEMBL16130950	CHEMBL3690815
CHEMBL3690816	SCHEMBL16130949	CHEMBL3690816
CHEMBL3690817	SCHEMBL14828162	CHEMBL3690817
CHEMBL3690818	SCHEMBL14828166	CHEMBL3690818
CHEMBL3690819	SCHEMBL14828172	CHEMBL3690819
CHEMBL3690820	SCHEMBL14828283	CHEMBL3690820
CHEMBL3690821	SCHEMBL14828282	CHEMBL3690821
CHEMBL3690822	SCHEMBL14828281	CHEMBL3690822
CHEMBL3690823	SCHEMBL14828285	CHEMBL3690823
CHEMBL3690824	SCHEMBL16130951	CHEMBL3690824
CHEMBL3690825	SCHEMBL14828284	CHEMBL3690825
CHEMBL3690826	SCHEMBL14828168	CHEMBL3690826
CHEMBL3690827	SCHEMBL14828169	CHEMBL3690827
CHEMBL3690828	SCHEMBL14828174	CHEMBL3690828
CHEMBL3690829	SCHEMBL14828286	CHEMBL3690829
CHEMBL3690830	SCHEMBL16130952	CHEMBL3690830
CHEMBL3690831	SCHEMBL14828180	CHEMBL3690831
CHEMBL3690832	SCHEMBL14828176	CHEMBL3690832
CHEMBL3690833	SCHEMBL14828178	CHEMBL3690833
CHEMBL3690834	SCHEMBL14828186	CHEMBL3690834
CHEMBL3690835	SCHEMBL14828185	CHEMBL3690835
CHEMBL3690836	SCHEMBL14828189	CHEMBL3690836
CHEMBL3690837	SCHEMBL14828191	CHEMBL3690837
CHEMBL3690838	SCHEMBL14828190	CHEMBL3690838
CHEMBL3690839	SCHEMBL14827952	CHEMBL3690839
CHEMBL3690840	SCHEMBL14827987	CHEMBL3690840
CHEMBL3690841	SCHEMBL16130954	CHEMBL3690841
CHEMBL3690842	SCHEMBL16130956	CHEMBL3690842
CHEMBL3690843	SCHEMBL14827954	CHEMBL3690843
CHEMBL3690844	SCHEMBL14827834	CHEMBL3690844
CHEMBL3690845	SCHEMBL14827832	CHEMBL3690845
CHEMBL3690847	SCHEMBL14828187	CHEMBL3690847
CHEMBL3690848	SCHEMBL14827981	CHEMBL3690848
CHEMBL3690849	SCHEMBL14827982	CHEMBL3690849
CHEMBL3690850	SCHEMBL16130958	CHEMBL3690850
CHEMBL3690851	SCHEMBL14827961	CHEMBL3690851
CHEMBL3690852	SCHEMBL14827962	CHEMBL3690852
CHEMBL3690853	SCHEMBL14827835	CHEMBL3690853
CHEMBL3690854	SCHEMBL16130959	CHEMBL3690854
CHEMBL3690855	SCHEMBL16130960	CHEMBL3690855
CHEMBL3690856	SCHEMBL14827842	CHEMBL3690856
CHEMBL3690857	SCHEMBL14827839	CHEMBL3690857
CHEMBL3690858	SCHEMBL14827985	CHEMBL3690858
CHEMBL3690859	SCHEMBL16130961	CHEMBL3690859
CHEMBL3690860	SCHEMBL14828071	CHEMBL3690860
CHEMBL3690861	SCHEMBL14827967	CHEMBL3690861
CHEMBL3690862	SCHEMBL14827966	CHEMBL3690862
CHEMBL3690863	SCHEMBL16130962	CHEMBL3690863
CHEMBL3690864	SCHEMBL14827843	CHEMBL3690864
CHEMBL3690865	SCHEMBL14827840	CHEMBL3690865
CHEMBL3690866	SCHEMBL14827841	CHEMBL3690866
CHEMBL3690867	SCHEMBL14828074	CHEMBL3690867
CHEMBL3690868	SCHEMBL16130963	CHEMBL3690868
CHEMBL3690869	SCHEMBL14828290	CHEMBL3690869
CHEMBL3690870	SCHEMBL14828292	CHEMBL3690870
CHEMBL3690871	SCHEMBL14828288	CHEMBL3690871
CHEMBL3690872	SCHEMBL16130964	CHEMBL3690872
CHEMBL3690873	SCHEMBL14828004	CHEMBL3690873
CHEMBL3690874	SCHEMBL14828025	CHEMBL3690874
CHEMBL3690875	SCHEMBL14828080	CHEMBL3690875
CHEMBL3690876	SCHEMBL14828079	CHEMBL3690876
CHEMBL3690877	SCHEMBL14828291	CHEMBL3690877
CHEMBL3690878	SCHEMBL14828083	CHEMBL3690878
CHEMBL3690879	SCHEMBL14827979	CHEMBL3690879
CHEMBL3690880	SCHEMBL14827986	CHEMBL3690880
CHEMBL3690881	SCHEMBL14827998	CHEMBL3690881
CHEMBL3690882	SCHEMBL16130968	CHEMBL3690882
CHEMBL3690883	SCHEMBL16130969	CHEMBL3690883
CHEMBL3690884	SCHEMBL14827853	CHEMBL3690884
CHEMBL3690885	SCHEMBL14828192	CHEMBL3690885
CHEMBL3690886	SCHEMBL16130970	CHEMBL3690886
CHEMBL3690887	SCHEMBL16130971	CHEMBL3690887
CHEMBL3690888	SCHEMBL14828194	CHEMBL3690888
CHEMBL3690889	SCHEMBL14828294	CHEMBL3690889
CHEMBL3690890	SCHEMBL14828293	CHEMBL3690890
CHEMBL3690891	SCHEMBL14750121	CHEMBL3690891
CHEMBL3690892	SCHEMBL14749770	CHEMBL3690892
CHEMBL3639897	SCHEMBL14749772	CHEMBL3639897
CHEMBL3690893	SCHEMBL14814361	CHEMBL3690893
CHEMBL3690894	SCHEMBL14749774	CHEMBL3690894
CHEMBL3690895	SCHEMBL14749785	CHEMBL3690895
CHEMBL3690896	SCHEMBL14813854	CHEMBL3690896
CHEMBL3690897	SCHEMBL14814328	CHEMBL3690897
CHEMBL3690898	SCHEMBL14814268	CHEMBL3690898
CHEMBL3690899	SCHEMBL14749771	CHEMBL3690899
CHEMBL3690900	SCHEMBL14749938	CHEMBL3690900
CHEMBL3690901	SCHEMBL14749942	CHEMBL3690901
CHEMBL3690902	SCHEMBL14749937	CHEMBL3690902
CHEMBL3690903	SCHEMBL14749773	CHEMBL3690903
CHEMBL3690904	SCHEMBL14750006	CHEMBL3690904
CHEMBL3690905	SCHEMBL14826691	CHEMBL3690905
CHEMBL3690906	SCHEMBL14828088	CHEMBL3690906
CHEMBL3690907	SCHEMBL16130975	CHEMBL3690907
CHEMBL3690908	SCHEMBL16130972	CHEMBL3690908
CHEMBL3690909	SCHEMBL14828298	CHEMBL3690909
CHEMBL3690910	SCHEMBL14828297	CHEMBL3690910
CHEMBL3690911	SCHEMBL14828296	CHEMBL3690911
CHEMBL3690912	SCHEMBL16130973	CHEMBL3690912
CHEMBL3690913	SCHEMBL16130974	CHEMBL3690913
CHEMBL3690914	SCHEMBL16131430	CHEMBL3690914
CHEMBL3690915	SCHEMBL14827846	CHEMBL3690915
CHEMBL3690916	SCHEMBL14827854	CHEMBL3690916
CHEMBL3690917	SCHEMBL14827848	CHEMBL3690917
CHEMBL3690918	SCHEMBL14827849	CHEMBL3690918
CHEMBL3690919	SCHEMBL14827850	CHEMBL3690919
CHEMBL3690920	SCHEMBL14827852	CHEMBL3690920
CHEMBL3690921	SCHEMBL14827851	CHEMBL3690921
